index,language,difficulty,success,cleanliness_score,comment_ratio,long_line_ratio,avg_line_length,indent_entropy,identifier_style_mix,title
1213,csharp,hard,0,74.57,0.0,0.0571,30.66,1.568,3,Bicycle Management System (C# Implementation)
1214,csharp,medium,1,81.18,0.2708,0.0625,42.25,1.713,3,Date Information Processor (C# Version)
1215,csharp,medium,1,90.71,0.2378,0.0,28.43,1.674,2,Rule Configuration Management System (C# Implementation)
1216,csharp,easy,1,84.93,0.1659,0.0,23.83,1.857,4,"Implement an enhanced singly linked list data structure in C# that supports various operations including adding elements to the front and back, removing elements from both ends, removing specific values, reversing the list, and accessing elements by index. The implementation should be efficient and handle edge cases appropriately."
1217,csharp,easy,1,85.37,0.2472,0.0225,34.99,1.701,4,Employee Data Processing System (C# Implementation)
1218,csharp,easy,0,87.37,0.2033,0.0,35.26,1.996,3,Graph Analysis Problem in C#
1219,csharp,hard,1,83.8,0.253,0.012,33.94,2.055,3,Work Queue Management System in C#
1220,csharp,hard,0,83.6,0.1884,0.0,32.58,1.685,4,User Data Processing System in C#
1221,csharp,hard,0,83.77,0.112,0.024,33.29,1.946,3,Property Management System with Audit Logging (C# Implementation)
1222,csharp,hard,0,94.5,0.3718,0.0,36.35,1.098,4,Advanced Tile System for Game Development (C# Implementation)
1223,csharp,medium,1,81.16,0.2667,0.0333,41.43,2.055,3,C# Programming Problem: Data Validation with Custom Exceptions
1224,csharp,hard,0,87.64,0.2469,0.0247,42.02,1.69,3,User Registration Validation System in C#
1225,csharp,easy,1,88.28,0.2278,0.0,42.94,1.296,3,Device Orientation Calculator (C# Implementation)
1226,csharp,medium,1,95.14,0.4066,0.0,34.8,1.308,3,Enhanced ID Value Container Problem in C#
1227,csharp,hard,1,85.45,0.1038,0.0094,27.46,1.575,4,Integer to English Words Conversion in C#
1228,csharp,easy,1,91.47,0.3667,0.0,38.53,1.754,3,Problem: Minimizing Array Amplitude After Limited Changes
1229,csharp,hard,0,86.26,0.0927,0.0,29.02,1.877,3,Employee Attendance Tracking System (C# Implementation)
1230,csharp,easy,1,77.28,0.1905,0.0476,39.37,2.432,3,Implement a C# class that handles HTTP content negotiation based on the Accept header and available content types. The class should determine the best matching content type according to the quality factors (q-values) specified in the Accept header.
1231,csharp,easy,1,80.47,0.1968,0.016,27.82,2.118,4,Enhanced Thread-Safe Blocking Queue Implementation in C#
1232,csharp,medium,1,82.17,0.1392,0.0,34.38,2.271,3,Advanced String Calculator Problem in C#
1233,csharp,hard,0,81.41,0.1028,0.0187,30.42,2.271,3,User Validation System
1234,csharp,hard,0,84.61,0.1449,0.0145,39.25,1.907,3,Phone Number Geographic Location Analyzer (C# Version)
1235,csharp,easy,1,86.09,0.2188,0.0312,39.59,1.784,3,Flight Control System - Landing Safety Analyzer
1236,csharp,medium,1,88.0,0.2143,0.0,37.88,1.471,3,Performance Metrics Analyzer
1237,csharp,hard,1,73.98,0.0,0.0427,32.74,1.825,3,Flower Store Inventory System in C#
1238,csharp,easy,1,83.49,0.0841,0.0,40.1,2.104,3,Item Recommendation System
1239,csharp,medium,1,84.2,0.2549,0.0392,41.33,1.474,4,Device Information Validator (C# Version)
1240,csharp,medium,1,88.85,0.2182,0.0182,31.4,1.597,3,CPF Validator Problem (C# Version)
1241,csharp,easy,1,86.32,0.2571,0.019,34.7,2.043,3,Distributed Configuration Store Implementation in C#
1242,csharp,hard,1,77.6,0.1078,0.049,37.17,2.187,3,"You are tasked with implementing an order payment processing system for an e-commerce platform in C#. The system needs to process a list of confirmed orders, apply discounts and taxes, and generate a detailed report of the processing results. The system should:"
1243,csharp,easy,1,95.11,0.375,0.0,28.16,1.316,2,Enhanced Grade Book Management System in C#
1244,csharp,easy,1,83.15,0.1486,0.0135,33.85,2.08,3,Enhanced Moving Average Calculator (C# Implementation)
1245,csharp,hard,1,84.12,0.2771,0.0,38.28,1.845,4,User Management System with Caching in C#
1246,csharp,hard,1,84.43,0.1596,0.0,31.63,1.942,4,Query Processor Implementation in C#
1247,csharp,easy,1,86.62,0.2348,0.0087,36.1,2.082,3,Network Traffic Analysis System (C# Implementation)
1248,csharp,easy,1,82.02,0.1988,0.0,33.96,2.578,3,Advanced XML Processing Utility in C#
1249,csharp,hard,1,86.32,0.1842,0.0,39.39,2.007,3,String Data Processing Problem in C#
1250,csharp,medium,1,86.1,0.2,0.0,34.75,1.907,3,Stack State Capture and Reconstruction Problem in C#
1251,csharp,hard,0,88.91,0.2,0.0133,38.33,1.608,3,Help System Management Implementation in C#
1252,csharp,medium,1,79.37,0.1096,0.0,37.9,2.782,4,Enhanced Transfer Query Service with Retry Mechanism (C# Implementation)
1253,csharp,hard,1,81.91,0.1333,0.0133,36.67,1.867,4,Authentication Callback Handler Implementation in C#
1254,csharp,hard,1,90.75,0.2958,0.0141,35.34,1.65,3,System Report Order Management System in C#
1255,csharp,hard,0,83.7,0.1269,0.0075,35.35,1.988,3,Employee Financial Analysis System (C# Implementation)
1256,csharp,easy,1,82.19,0.2439,0.0244,41.99,2.357,3,Enhanced Template String Resolver (C# Version)
1257,csharp,hard,1,84.63,0.1712,0.009,34.37,1.99,3,Maze Pathfinder Problem in C#
1258,csharp,medium,1,83.11,0.1705,0.0114,26.75,2.188,3,Asynchronous Grid Data Loader Implementation in C#
1259,csharp,hard,1,78.97,0.1739,0.0652,39.61,2.039,3,Recipe Filtering System (C# Implementation)
1260,csharp,hard,0,87.86,0.3273,0.0182,41.6,1.994,3,"You are tasked with implementing an order processing system for an online store in C#. The system should be able to process individual order items with validation checks for stock availability, calculate the total price, and return appropriate status messages. The solution must include a class that handles order processing and an inner class to hold the processing results."
1261,csharp,hard,0,83.69,0.188,0.0171,36.96,2.189,3,News Publishing System
1262,csharp,easy,1,78.62,0.0,0.0,36.41,2.044,3,Book Inventory Management System in C#
1263,csharp,hard,1,91.16,0.381,0.0119,39.71,1.743,3,Generic Expression Cache Implementation in C#
1264,csharp,hard,0,85.82,0.1765,0.0118,31.54,1.823,3,Programming Problem: Answer Management System (C# Implementation)
1265,csharp,medium,1,88.41,0.209,0.0056,31.72,1.806,3,Library Management System in C#
1266,csharp,easy,1,84.42,0.2564,0.0128,43.54,2.361,3,You are tasked with implementing an authentication configuration manager system in C# that handles configuration values for an authentication service. The system should:
1267,csharp,hard,0,82.95,0.25,0.05,47.15,1.902,3,Directory Configuration Processor (C# Implementation)
1268,csharp,easy,0,90.45,0.2083,0.0,29.18,1.486,3,Curriculum Management System
1269,csharp,medium,0,87.53,0.3211,0.0367,36.12,1.75,3,Enhanced Media Type Converter Problem in C#
1270,csharp,easy,0,91.28,0.3,0.0,36.93,1.49,3,Enhanced Closeable Resource Management in C#
1271,csharp,hard,0,86.46,0.1594,0.0145,36.94,1.828,3,Article Statistics Processor (C# Implementation)
1272,csharp,medium,0,75.16,0.137,0.0548,35.05,2.3,3,Pagination Processor Implementation in C#
1273,csharp,hard,0,81.85,0.1184,0.0,43.55,1.937,3,Project Budget Analysis System in C#
1274,csharp,easy,1,88.55,0.172,0.0,35.39,1.835,3,Console Command Processor in C#
1275,csharp,easy,1,88.85,0.236,0.0112,33.72,1.803,3,Enhanced Error Response System in C#
1276,csharp,hard,1,83.27,0.0,0.0,30.72,1.735,3,Application Configuration Manager System (C# Implementation)
1277,csharp,hard,1,84.73,0.2133,0.0133,34.48,1.965,3,Vehicle Maintenance Record Analyzer
1278,csharp,hard,1,78.55,0.1048,0.0286,37.48,2.417,3,PostgreSQL Plugin Validator (C# Implementation)
1279,csharp,hard,0,78.96,0.1091,0.0182,30.35,1.914,4,User Registration Validation System
1280,csharp,easy,1,79.36,0.0551,0.0079,38.06,1.992,3,Image Search Service Implementation in C#
1281,csharp,medium,1,86.66,0.1515,0.0,27.23,1.817,3,Programming Problem: Shared Product Finder (C# Version)
1282,csharp,hard,1,83.7,0.125,0.0,31.71,2.021,3,Certificate Validation System
1283,csharp,hard,0,90.59,0.3077,0.0,43.92,1.632,4,Configuration Manager Implementation in C#
1284,csharp,easy,1,90.39,0.2917,0.0,32.89,1.556,4,Access Record Management System in C#
1285,csharp,hard,0,78.62,0.1368,0.0342,36.74,2.304,3,Order Processing System in C#
1286,csharp,hard,0,74.22,0.0645,0.0753,40.32,2.066,3,Permission Usage Analyzer
1287,csharp,medium,1,79.67,0.0845,0.0141,27.18,2.15,4,Dish Filtering and Sorting System (C# Implementation)
1288,csharp,hard,1,79.81,0.1579,0.0175,37.07,2.362,3,Food Item Analysis Program (C# Implementation)
1289,csharp,hard,0,81.86,0.0813,0.0081,31.6,1.841,4,"Implement a maze navigation system in C# that finds a path from a starting position to an end position in a 2D maze using the right-hand rule algorithm. The maze consists of walls (represented by 1) and paths (represented by 0). The navigator should always attempt to move right relative to its current direction, then forward, then left, and finally backward if no other moves are available."
1290,csharp,easy,1,80.16,0.1774,0.0323,36.15,1.769,4,User Authentication System (C# Implementation)
1291,csharp,easy,1,80.54,0.1857,0.0143,45.27,2.275,4,"Implement a congestion pricing calculator in C# that adjusts tolls based on traffic delay using different control approaches. The calculator should support three distinct methods for toll adjustment: BangBang, PID (Proportional-Integral-Derivative), and P_MC (Proportional with Multiplicative Control)."
1292,csharp,medium,1,80.33,0.2037,0.0185,42.44,2.241,4,Certificate Application Log Analyzer (C# Implementation)
1293,csharp,easy,1,88.16,0.2745,0.0,36.76,2.159,3,Data Dictionary Management System
1294,csharp,medium,1,75.58,0.0098,0.0244,34.67,2.424,4,Distance Vector Routing Protocol Implementation in C#
1295,csharp,hard,1,86.3,0.2197,0.0,36.49,1.895,4,Character Selection System Implementation in C#
1296,csharp,hard,1,86.12,0.3333,0.0202,38.83,1.982,3,Enhanced Mod Initialization System in C#
1297,csharp,hard,1,85.04,0.0833,0.0,31.95,2.028,3,Dependency Analysis System
1298,csharp,medium,1,83.87,0.0694,0.0139,29.81,1.962,3,Cloud Data Processing System
1299,csharp,medium,1,93.88,0.3524,0.0095,32.9,1.479,3,Level Management System in C#
1300,csharp,hard,1,86.67,0.1736,0.0083,33.21,1.82,3,Client Registration System in C#
1301,csharp,easy,1,88.67,0.25,0.0,30.38,1.766,3,Number Analysis Problem (C# Version)
1302,csharp,easy,1,92.35,0.3043,0.0,31.73,1.671,3,Data Source Manager Implementation in C#
1303,csharp,hard,0,81.23,0.1935,0.0161,40.48,2.02,4,Order Processing System in C#
1304,csharp,medium,1,88.89,0.2347,0.0,31.7,1.772,3,Resource Management System (C# Implementation)
1305,csharp,hard,0,78.34,0.1296,0.0278,41.64,2.387,3,Approval Workflow Analysis System (C# Implementation)
1306,csharp,easy,1,82.22,0.1446,0.012,35.18,2.34,3,Member Group Processing System (C# Implementation)
1307,csharp,hard,0,80.48,0.1111,0.0,32.19,2.105,4,Email Validation and Analysis System in C#
1308,csharp,hard,1,93.3,0.3235,0.0,39.31,1.615,3,Permission Management System
1309,csharp,easy,1,79.11,0.0051,0.0,26.09,2.383,3,Enhanced Hash Table Implementation in C#
1310,csharp,easy,1,91.47,0.2845,0.0086,30.41,1.636,3,Enhanced Box Management System (C# Implementation)
1311,csharp,easy,1,88.09,0.2278,0.0127,34.92,1.846,3,Login System Implementation in C#
1312,csharp,easy,1,83.4,0.2301,0.0088,37.63,2.099,4,Event Message Handler Implementation in C#
1313,csharp,hard,1,89.53,0.2821,0.0,33.18,1.88,3,Phone Contact Management System in C#
1314,csharp,hard,1,90.67,0.2672,0.0086,34.23,1.627,3,Diary Management System (C# Implementation)
1315,csharp,medium,1,82.71,0.2099,0.0247,36.23,2.225,3,Four Sum Counter Problem (C# Version)
1316,csharp,medium,0,86.55,0.1971,0.0073,31.5,1.968,3,Enhanced Delivery Management System (C# Implementation)
1317,csharp,medium,1,82.06,0.1429,0.0238,32.74,1.842,3,Unique Element Analyzer Problem (C# Version)
1318,csharp,easy,1,90.83,0.2535,0.0,38.61,1.638,3,High Velocity Projectile Simulation in C#
1319,csharp,hard,1,85.63,0.2167,0.025,36.91,1.795,3,Role-Based Access Control System Implementation in C#
1320,csharp,medium,1,89.31,0.2809,0.0112,35.16,1.77,3,Log Entry Management System in C#
1321,csharp,hard,1,79.85,0.1053,0.0263,37.34,2.072,4,Activity Lifecycle State Manager (C# Implementation)
1322,csharp,hard,0,86.83,0.2593,0.0278,34.98,1.602,3,Character Management System in C#
1323,csharp,medium,0,76.99,0.1037,0.0296,32.55,2.35,4,Message Processing System (C# Version)
1324,csharp,easy,1,86.2,0.1356,0.0,35.86,1.693,3,Scroll Simulation Problem
1325,csharp,hard,0,94.56,0.3704,0.0093,33.99,1.268,3,HTTP Request Builder Implementation in C#
1326,csharp,easy,1,87.41,0.2903,0.0,33.32,2.071,3,Enhanced LinkedDictionary Implementation in C#
1327,csharp,medium,1,88.58,0.2727,0.0,45.36,1.993,3,Multiplication Table Generator (C# Version)
1328,csharp,hard,1,87.81,0.2192,0.0137,37.44,1.763,3,Login Validation System (C# Implementation)
1329,csharp,hard,0,81.0,0.1517,0.0069,36.08,2.716,3,Parallel PageRank Implementation in C#
1330,dart,medium,1,85.67,0.1957,0.0,39.57,1.594,4,Permission Management System in Dart
1331,dart,medium,1,80.53,0.0408,0.0,32.73,1.791,4,Authentication and Authorization System in Dart
1332,dart,hard,0,81.05,0.1538,0.0,36.15,2.182,4,User Authentication System in Dart
1333,csharp,easy,0,85.45,0.3727,0.0273,36.81,1.725,4,Advanced Command Management System in C#
1334,csharp,hard,1,85.12,0.2,0.01,31.71,2.001,3,Longest Common Prefix Analyzer (C# Implementation)
1335,csharp,hard,1,89.79,0.305,0.0071,29.72,1.502,4,Student Management System in C#
1336,dart,hard,0,79.75,0.1304,0.0217,38.78,1.696,4,Login Credentials Validator (Dart Implementation)
1337,dart,hard,0,80.67,0.0625,0.0,28.77,2.671,3,Hierarchical Menu System with Authorization (Dart Implementation)
1338,dart,easy,1,86.41,0.2143,0.0,36.93,1.584,4,Chat Server Simulation Problem in Dart
1339,dart,medium,0,92.03,0.3182,0.0,35.27,1.204,4,Scroll Event Helper Implementation in Dart
1340,dart,easy,1,80.62,0.1207,0.0,35.07,1.96,4,Social Network Following System in Dart
1341,dart,medium,0,88.47,0.1333,0.0222,36.56,1.132,3,User Registration Validation System in Dart
1342,dart,easy,1,83.04,0.1667,0.0,40.22,1.918,3,Advanced String Processing Problem in Dart
1343,dart,hard,0,89.91,0.1212,0.0,43.73,1.449,3,Game Registration Data Validator (Dart Implementation)
1344,dart,hard,0,79.28,0.1194,0.0,31.28,2.161,4,Plugin Management System Implementation in Dart
1345,dart,medium,1,80.07,0.0,0.0244,34.11,1.957,3,Kafka Configuration Builder Problem (Dart Implementation)
1346,dart,medium,0,80.71,0.05,0.0,28.97,2.131,4,Palindrome Analysis Problem in Dart
1347,dart,hard,0,80.64,0.07,0.0,25.61,2.135,4,String Matching Algorithms with Performance Analysis in Dart
1348,dart,medium,1,79.88,0.0806,0.0,32.71,1.616,4,Shader Attribute Analyzer Problem in Dart
1349,dart,hard,1,84.38,0.0814,0.0,22.55,1.886,4,Enhanced Singly Linked List Implementation in Dart
1350,dart,medium,1,80.25,0.1356,0.0,36.24,1.981,3,Flyweight Pattern Implementation Problem in Dart
1351,dart,hard,0,92.96,0.4167,0.0,35.78,1.651,3,File-Based Username Manager in Dart
1352,dart,hard,0,84.23,0.1452,0.0,32.82,1.719,4,Enhanced Code Generation Context in Dart
1353,dart,hard,1,79.45,0.1475,0.0,39.72,1.512,4,Android Activity Lifecycle Simulator (Dart Version)
1354,dart,hard,0,75.46,0.0,0.0,29.56,1.567,4,Animal Hierarchy Problem in Dart
1355,dart,hard,1,80.06,0.1121,0.0,34.93,1.954,4,3D Model Processor for OFF Files in Dart
1356,dart,hard,0,84.58,0.2045,0.0,28.39,1.691,4,Test Execution Framework Implementation in Dart
1357,dart,hard,1,83.91,0.1188,0.0099,28.5,1.893,4,Enhanced Fenwick Tree Implementation in Dart
1358,dart,hard,1,83.81,0.2642,0.0,42.26,1.915,4,Chocolate Distribution Problem
1359,dart,hard,0,80.57,0.1,0.0,34.45,1.737,4,Map Marker Management System in Dart
1360,dart,hard,1,78.51,0.1429,0.0,39.22,1.65,4,Geographic Distance Calculator in Dart
1361,dart,hard,0,78.78,0.225,0.025,50.83,1.79,4,OAuth 2.0 Token Handler Implementation in Dart
1362,dart,medium,1,75.97,0.0364,0.0,29.02,2.383,3,Problem: Binary Tree Level Connection with Statistics
1363,dart,hard,1,93.64,0.4,0.0,37.58,1.456,4,City Information Service Problem in Dart
1364,dart,hard,0,69.23,0.009,0.009,35.06,2.62,4,CPU Scheduling Simulator (Dart Implementation)
1365,dart,hard,0,82.9,0.1786,0.0,31.04,2.019,4,SSH Connection Manager Implementation in Dart
1366,dart,medium,1,76.5,0.0617,0.0123,44.2,1.645,4,Network Packet Processor Problem in Dart
1367,dart,hard,1,81.01,0.0826,0.0,28.54,2.757,3,Page Replacement Algorithms Implementation in Dart
1368,dart,medium,1,83.55,0.2647,0.0294,43.44,1.77,3,Programming Problem: EnhancedBadLocationException Implementation in Dart
1369,dart,hard,0,82.22,0.1032,0.0,31.66,1.886,4,Adapter Management System in Dart
1370,dart,hard,0,93.8,0.2963,0.0,31.31,1.175,4,Enhanced Boolean Converter
1371,dart,hard,0,83.0,0.0152,0.0,39.67,1.685,4,PACE Protocol Information Analyzer in Dart
1372,dart,hard,0,85.15,0.2667,0.0,26.93,1.831,3,Problem: Convert Binary Search Tree to Greater Sum Tree
1373,dart,hard,0,83.66,0.1731,0.0192,37.5,1.923,4,User Registration System in Dart
1374,dart,hard,1,89.22,0.3171,0.0,30.51,1.882,3,Rope Cutting Product Optimization in Dart
1375,dart,hard,0,77.93,0.0617,0.0,29.8,1.883,4,Video Processing System Implementation in Dart
1376,dart,hard,0,86.64,0.2,0.0,37.8,1.85,4,Activity Simulator Implementation in Dart
1377,dart,hard,1,83.72,0.2258,0.0,31.39,1.927,4,Scroll View Simulator Implementation in Dart
1378,dart,hard,1,78.78,0.087,0.0,28.04,1.89,4,Player Management System in Dart
1379,dart,hard,0,77.41,0.1786,0.0,33.62,2.108,4,Enhanced Shell Launcher Implementation in Dart
1380,dart,hard,0,84.94,0.2979,0.0,36.77,1.931,3,File Data Analyzer Problem in Dart
1381,dart,hard,1,91.76,0.3621,0.0,34.98,1.542,4,IP Address Handler System in Dart
1382,dart,hard,0,75.42,0.0813,0.0,33.76,2.213,4,Inventory Management System in Dart
1383,dart,medium,1,78.54,0.0952,0.0,33.65,2.384,4,Knapsack Problem Solver in Dart
1384,dart,hard,1,85.64,0.24,0.02,40.62,1.817,4,Application Initialization System (Dart Implementation)
1385,dart,hard,1,88.88,0.1951,0.0,38.71,1.764,3,Image Processing Simulation in Dart
1386,dart,easy,1,90.39,0.2857,0.0,33.67,1.437,4,Notification System Implementation in Dart
1387,dart,hard,0,77.33,0.0294,0.0,38.71,1.952,4,Leave Approval System in Dart
1388,dart,hard,1,77.62,0.0714,0.0,30.98,2.002,4,JSON Request Handler Implementation in Dart
1389,dart,hard,1,77.33,0.1136,0.0,31.07,2.216,4,Binary Search Tree Validator (Dart Implementation)
1390,dart,hard,1,80.34,0.1071,0.0,32.21,2.033,4,Security Threat Detection System in Dart
1391,dart,hard,1,81.84,0.1912,0.0147,37.76,2.011,4,Font Substitution Analyzer Problem in Dart
1392,dart,easy,1,86.89,0.24,0.0,30.91,1.91,4,Class Requirements
1393,dart,medium,1,82.69,0.0857,0.0,21.77,1.968,3,Hamming Totient Sum Problem in Dart
1394,dart,hard,0,73.5,0.075,0.05,39.23,2.411,4,Card Effect Application System
1395,dart,hard,0,81.52,0.1967,0.0,31.23,2.248,4,Configuration Manager System
1396,dart,hard,1,87.73,0.2836,0.0,35.45,1.783,4,Canteen Management System in Dart
1397,dart,hard,0,80.07,0.1216,0.0,32.08,2.154,4,Network Interface Information Parser (Dart Implementation)
1398,dart,hard,0,79.74,0.1489,0.0,31.33,2.478,4,Implement a user authentication system in Dart that verifies user credentials and performs various security checks. The system should handle different authentication scenarios and return detailed responses about the authentication status.
