index,language,difficulty,success,control_flow_score,pattern_signal_count,dispatch_count,imperative_branch_count,title
1083,shell,easy,1,-1.0,0,1,6,Create test directories and files
1084,shell,hard,1,0.6,0,1,2,Example 1: Valid transport node ID
1085,shell,hard,0,0.4,0,2,6,**Weather Information Lookup**
1086,shell,hard,0,-2.0,0,0,5,Example 1: Basic branch selection
1087,shell,hard,0,-3.2,0,0,8,Requirements:
1088,shell,hard,0,-2.8,0,0,7,Test case 1: v1.0 to v1.1
1089,shell,hard,0,-2.0,0,0,5,**Problem: Git Repository URL Converter**
1090,shell,hard,1,-2.0,0,0,5,**Problem: Docker Build Simulator**
1091,shell,medium,1,1.8,0,3,6,Test Case 1
1092,shell,medium,1,-2.0,0,0,5,**Shell Scripting Problem: Simulate AUR Package Installation**
1093,shell,medium,0,1.4,0,1,0,**Problem: Count Repository Committers**
1094,shell,easy,0,-1.4,0,1,7,**File Copy Simulation**
1095,shell,hard,0,2.4,0,2,1,Output: Executing: 'ls' '-l' '--sort=size' '-a'
1096,shell,medium,1,0.6,0,1,2,**Problem: Git Version String Parser**
1097,shell,medium,1,-0.8,0,0,2,Example 1
1098,shell,hard,1,-1.2,0,0,3,"Output: ""Incoming Size: 1.2 KB, Outgoing Size: 640.0 B"""
1099,shell,hard,0,-0.0,0,2,7,Test Case 1: Valid file pair
1100,shell,hard,0,0.6,0,1,2,**Shell Script Testing Function**
1101,shell,hard,1,0.6,0,1,2,When Git repo has tag v1.2.3 and commit abc1234
1102,shell,hard,0,-2.4,0,0,6,**Problem: Automated Pull Request Handling**
1103,shell,hard,0,-1.2,0,0,3,**Shell Script Performance Calculator**
1104,shell,hard,0,-3.0,0,1,11,Requirements
1105,shell,hard,0,-0.2,0,1,4,Test case for gcc-9.3
1106,shell,hard,0,0.6,0,1,2,Test Case 1: Basic build
1107,shell,hard,0,-1.2,0,0,3,Tag exists
1108,shell,hard,0,-3.2,0,0,8,Test case 1: Files exist - no build should occur
1109,shell,hard,1,-2.0,0,0,5,Create test files
1110,shell,hard,0,-1.2,0,0,3,output.txt should contain:
1111,shell,hard,1,-4.0,0,0,10,Requirements:
1112,shell,hard,1,-2.4,0,0,6,Test Case 1: Debug build
1113,shell,medium,1,-1.0,0,1,6,Create temporary test files
1114,shell,medium,1,-1.6,0,0,4,Create test directories and files
1115,shell,medium,1,0.4,0,2,6,**Problem: Matrix Transposition in Shell Script**
1116,shell,hard,1,2.4,0,2,1,Test basic file creation
1117,shell,easy,1,2.0,0,2,2,**Shell Script Function: Project Management Command Handler**
1118,shell,medium,0,-0.2,0,1,4,**Shell Script Problem: PDF File Finder**
1119,shell,hard,0,-0.6,0,3,12,Test Case 1: Stop existing instance
1120,shell,hard,1,1.0,0,1,1,Language Specification: Implement your solution in a shell script as a function named `perform_backup`. Your solution must pass all the provided test cases.
1121,shell,hard,0,-1.0,0,1,6,**Shell Scripting Problem: Mock OpenStack Entity Deletion**
1122,shell,hard,1,-0.6,0,1,5,Requirements:
1123,shell,hard,0,-1.6,0,0,4,Single BAM file with output
1124,shell,easy,1,-1.0,0,1,6,Example 1: Check for 'ls' (should return 'ls' if found)
1125,shell,hard,0,1.4,0,1,0,Test case 1: Successful compilation
1126,shell,medium,1,1.0,0,1,1,**Shell Script Problem: Command Sanitization**
1127,shell,hard,0,-2.4,0,0,6,Test case 1: Building a shared library
1128,shell,hard,1,-1.6,0,0,4,**Problem: Convert Geocaching Codes to Numeric IDs**
1129,shell,easy,1,-1.6,0,0,4,Requirements:
1130,shell,hard,0,-1.6,0,0,4,Create test directories and files
1131,shell,medium,1,-3.6,0,0,9,Test case 1: Basic certificate generation
1132,shell,hard,1,-4.0,0,0,10,Create a temporary file for testing
1133,csharp,easy,1,2.0,0,4,9,Customer Management System Implementation in C#
1134,shell,hard,0,-2.4,0,0,6,Default 12-character password with all chars
1135,csharp,medium,1,-2.2,0,1,9,Sand Clock Pattern Generator (C# Version)
1136,csharp,easy,1,-3.2,0,0,8,Ugly Numbers Generator
1137,csharp,easy,0,-4.6,0,1,15,HTTP Request Parser Implementation in C#
1138,csharp,medium,1,-2.0,0,2,12,User Authentication System
1139,csharp,hard,1,-2.0,0,0,5,MV Data Processing System
1140,csharp,hard,0,-2.6,0,1,10,User Information Validation System (C# Version)
1141,csharp,hard,0,-1.6,0,0,4,Thread-Safe Singleton Person Class Implementation in C#
1142,csharp,medium,1,-2.0,0,0,5,Dynamic View Composition System (C# Implementation)
1143,csharp,medium,1,-1.4,0,3,14,Internationalization Utility Class Implementation in C#
1144,csharp,hard,0,3.0,0,3,3,Elastic Load Balancer (ELB) Configuration System (C# Implementation)
1145,csharp,medium,0,-6.4,0,0,16,Concurrent Port Communication System in C#
1146,csharp,easy,1,-2.4,0,0,6,Cryptocurrency Balance Simulator (C# Implementation)
1147,csharp,medium,1,4.4,0,8,17,String and Path Manipulation Utilities in C#
1148,csharp,medium,1,-9.0,0,1,26,Pathfinding in a Grid (C# Implementation)
1149,csharp,easy,1,-3.8,0,1,13,Binary Tree Analysis (C# Implementation)
1150,csharp,hard,1,2.8,0,2,0,Animal Hierarchy Polymorphism Problem in C#
1151,csharp,medium,1,-4.4,0,0,11,Problem: Maximal Rectangle Analysis in Binary Matrix
1152,csharp,hard,0,-3.6,0,0,9,CSV Data Analysis Problem in C#
1153,csharp,hard,1,-3.6,0,0,9,XML Namespace Validation Problem in C#
1154,csharp,hard,1,-1.6,0,0,4,Memory Leak Monitoring System in C#
1155,csharp,easy,1,-1.4,0,1,7,String Pattern Extractor Problem (C# Version)
1156,csharp,medium,1,-6.2,0,1,19,Advanced Movement System for Game Characters in C#
1157,csharp,medium,0,-2.0,0,0,5,Pathfinding with Enhanced A* Algorithm in C#
1158,csharp,hard,0,-1.6,0,0,4,"Implement a class in C# that evaluates the effectiveness of a document retrieval system by computing standard information retrieval metrics. The system should calculate precision, recall, F1 score, Mean Average Precision (MAP), and Normalized Discounted Cumulative Gain (NDCG) at a specified cutoff point."
1159,csharp,hard,1,-0.6,0,1,5,Menu Item Management System
1160,csharp,hard,1,-3.2,0,0,8,Codec Management System
1161,csharp,medium,0,-0.2,0,1,4,Error Response Generator Problem (C# Version)
1162,csharp,hard,1,-1.0,0,1,6,Naive Bayes Text Classifier Implementation in C#
1163,csharp,hard,1,0.4,0,4,13,RPG Character Equipment System (C# Implementation)
1164,csharp,easy,1,-1.8,0,1,8,Localized Text Handler Implementation in C#
1165,csharp,hard,1,-3.4,0,1,12,Oracle Tablespace Properties Validator
1166,csharp,hard,0,7.6,0,8,9,Android Activity Lifecycle Simulator (C# Version)
1167,csharp,easy,1,-2.0,0,0,5,Programming Problem: Number Sequence Generators (C# Implementation)
1168,csharp,easy,1,5.8,0,7,10,Advanced Regular Expression Matching in C#
1169,csharp,hard,1,2.2,0,3,5,Role Management System Implementation in C#
1170,csharp,hard,0,-3.4,0,1,12,Couchbase Connection Manager Implementation in C#
1171,csharp,hard,0,8.0,0,8,8,Game of Life Pattern Application
1172,csharp,hard,0,-1.4,0,1,7,"Implement an enhanced authentication and authorization validator for a web application in C#. The system should validate user access requests through multiple security checks and return appropriate results including validation status, redirect paths, and messages."
1173,csharp,hard,0,-8.0,0,0,20,Game Strategy Analyzer Problem (C# Implementation)
1174,csharp,easy,1,-3.6,0,0,9,Advanced Date String Parser in C#
1175,csharp,hard,1,7.4,0,7,6,MRT Status Transition Validator (C# Implementation)
1176,csharp,easy,1,1.4,0,3,7,AES Encryption/Decryption Utility in C#
1177,csharp,medium,1,-2.2,0,1,9,Grid Object Loader System (C# Version)
1178,csharp,easy,1,-2.4,0,0,6,Enhanced Tour Reservation System (C# Implementation)
1179,csharp,hard,1,-0.4,0,0,1,Date Analysis Utility (C# Version)
1180,csharp,hard,1,-1.0,0,1,6,Programming Problem: Enhanced Strategy Parameters Calculator in C#
1181,csharp,hard,0,-2.0,0,2,12,Problem: Frequent Elements Analyzer
1182,csharp,hard,0,4.0,0,4,4,"Create a C# class called `ProgramTerminator` that handles graceful program termination with detailed logging capabilities. The class should allow specifying an exit status code, a termination message, and additional context information that will be logged when the program terminates."
1183,csharp,easy,1,1.2,0,2,4,Parallel Fibonacci Calculator with Memoization in C#
1184,csharp,hard,0,9.8,0,11,14,HBase Table Operations Simulator (C# Implementation)
1185,csharp,hard,1,-1.4,0,1,7,Resource Management System with Singleton Pattern (C# Implementation)
1186,csharp,hard,1,2.0,0,4,9,Customer Management System in C#
1187,csharp,easy,1,-2.4,0,0,6,Voice Channel Manager Implementation in C#
1188,csharp,hard,1,-2.8,0,0,7,User Authentication System (C# Implementation)
1189,csharp,easy,1,-0.4,0,2,8,File Path Management System (C# Implementation)
1190,csharp,easy,1,-3.4,0,1,12,Priority-Based Workflow Event Queue System in C#
1191,csharp,easy,1,-1.2,0,0,3,Game Board Statistics Analyzer (C# Implementation)
1192,csharp,medium,1,2.2,0,3,5,Binary Search Tree Recovery Problem (C# Version)
1193,csharp,easy,1,-3.2,0,0,8,IP Address Validator and Processor (C# Version)
1194,csharp,medium,1,-1.0,0,3,13,String Comparison from the End (C# Version)
1195,csharp,easy,1,1.4,0,1,0,Enhanced Exception Handling System in C#
1196,csharp,hard,1,-4.0,0,0,10,Dijkstra's Shortest Path Algorithm Implementation in C#
1197,csharp,easy,1,-1.8,0,1,8,Command Line Argument Processor (C# Version)
1198,csharp,medium,0,0.0,0,0,0,Animal Shelter Management System (C# Implementation)
1199,csharp,hard,1,0.4,0,2,6,Doctor Management System in C#
1200,csharp,hard,0,1.4,0,3,7,User Management System in C#
1201,csharp,easy,1,-7.2,0,0,18,Edit Distance Calculator Problem (C# Version)
1202,csharp,easy,1,-0.2,0,1,4,Screen Navigation Manager Implementation in C#
1203,csharp,hard,0,3.0,0,5,10,Enhanced Resource Manager Implementation in C#
1204,csharp,hard,1,-1.4,0,1,7,Thread Execution with Timeout Handling in C#
1205,csharp,medium,1,-2.0,0,0,5,Cinema Ticket Pricing System (C# Implementation)
1206,csharp,medium,1,-3.2,0,0,8,Job Queue Management System in C#
1207,csharp,medium,1,-0.6,0,1,5,News Feed Pagination and Filtering System (C# Version)
1208,csharp,easy,1,2.0,0,2,2,HTML Content Analyzer (C# Version)
1209,csharp,hard,1,-4.8,0,0,12,"Implement the PageRank algorithm in C# to calculate the importance of nodes in a directed graph. The PageRank algorithm is used by search engines to rank web pages in their search results, where pages are represented as nodes and hyperlinks as directed edges in a graph."
1210,csharp,hard,1,-2.0,0,2,12,Game Scoring System Implementation in C#
1211,csharp,easy,1,-1.0,0,1,6,User Authentication and Permission Management System in C#
1212,csharp,medium,1,-2.6,0,1,10,Number Validation Problem (C# Version)
1213,csharp,hard,0,-1.2,0,0,3,Bicycle Management System (C# Implementation)
1214,csharp,medium,1,-1.0,0,1,6,Date Information Processor (C# Version)
1215,csharp,medium,1,-2.2,0,1,9,Rule Configuration Management System (C# Implementation)
1216,csharp,easy,1,-7.4,0,1,22,"Implement an enhanced singly linked list data structure in C# that supports various operations including adding elements to the front and back, removing elements from both ends, removing specific values, reversing the list, and accessing elements by index. The implementation should be efficient and handle edge cases appropriately."
1217,csharp,easy,1,1.4,0,3,7,Employee Data Processing System (C# Implementation)
1218,csharp,easy,0,-4.6,0,3,22,Graph Analysis Problem in C#
1219,csharp,hard,1,-1.0,0,1,6,Work Queue Management System in C#
1220,csharp,hard,0,-2.4,0,0,6,User Data Processing System in C#
1221,csharp,hard,0,-0.8,0,2,9,Property Management System with Audit Logging (C# Implementation)
1222,csharp,hard,0,0.2,0,1,3,Advanced Tile System for Game Development (C# Implementation)
1223,csharp,medium,1,-3.2,0,0,8,C# Programming Problem: Data Validation with Custom Exceptions
1224,csharp,hard,0,-1.2,0,2,10,User Registration Validation System in C#
1225,csharp,easy,1,-2.4,0,0,6,Device Orientation Calculator (C# Implementation)
1226,csharp,medium,1,3.0,0,3,3,Enhanced ID Value Container Problem in C#
1227,csharp,hard,1,-4.0,0,0,10,Integer to English Words Conversion in C#
1228,csharp,easy,1,-0.8,0,0,2,Problem: Minimizing Array Amplitude After Limited Changes
1229,csharp,hard,0,-4.8,0,0,12,Employee Attendance Tracking System (C# Implementation)
1230,csharp,easy,1,-4.4,0,0,11,Implement a C# class that handles HTTP content negotiation based on the Accept header and available content types. The class should determine the best matching content type according to the quality factors (q-values) specified in the Accept header.
1231,csharp,easy,1,-7.0,0,1,21,Enhanced Thread-Safe Blocking Queue Implementation in C#
1232,csharp,medium,1,1.2,0,4,11,Advanced String Calculator Problem in C#
1233,csharp,hard,0,-6.0,0,0,15,User Validation System
1234,csharp,hard,0,-0.8,0,2,9,Phone Number Geographic Location Analyzer (C# Version)
1235,csharp,easy,1,-4.0,0,0,10,Flight Control System - Landing Safety Analyzer
1236,csharp,medium,1,-1.6,0,0,4,Performance Metrics Analyzer
1237,csharp,hard,1,-2.0,0,0,5,Flower Store Inventory System in C#
1238,csharp,easy,1,1.0,0,1,1,Item Recommendation System
1239,csharp,medium,1,-0.4,0,0,1,Device Information Validator (C# Version)
1240,csharp,medium,1,-2.2,0,1,9,CPF Validator Problem (C# Version)
1241,csharp,easy,1,-0.0,0,2,7,Distributed Configuration Store Implementation in C#
1242,csharp,hard,1,-0.2,0,1,4,"You are tasked with implementing an order payment processing system for an e-commerce platform in C#. The system needs to process a list of confirmed orders, apply discounts and taxes, and generate a detailed report of the processing results. The system should:"
1243,csharp,easy,1,-3.8,0,1,13,Enhanced Grade Book Management System in C#
1244,csharp,easy,1,-3.6,0,0,9,Enhanced Moving Average Calculator (C# Implementation)
1245,csharp,hard,1,-4.8,0,0,12,User Management System with Caching in C#
1246,csharp,hard,1,-0.2,0,1,4,Query Processor Implementation in C#
1247,csharp,easy,1,0.2,0,1,3,Network Traffic Analysis System (C# Implementation)
1248,csharp,easy,1,-3.8,0,1,13,Advanced XML Processing Utility in C#
1249,csharp,hard,1,1.6,0,2,3,String Data Processing Problem in C#
1250,csharp,medium,1,-1.8,0,1,8,Stack State Capture and Reconstruction Problem in C#
1251,csharp,hard,0,-0.2,0,1,4,Help System Management Implementation in C#
1252,csharp,medium,1,0.4,0,2,6,Enhanced Transfer Query Service with Retry Mechanism (C# Implementation)
1253,csharp,hard,1,2.6,0,3,4,Authentication Callback Handler Implementation in C#
1254,csharp,hard,1,-2.4,0,0,6,System Report Order Management System in C#
1255,csharp,hard,0,0.2,0,1,3,Employee Financial Analysis System (C# Implementation)
1256,csharp,easy,1,1.6,0,4,10,Enhanced Template String Resolver (C# Version)
1257,csharp,hard,1,-3.8,0,1,13,Maze Pathfinder Problem in C#
1258,csharp,medium,1,7.6,0,6,2,Asynchronous Grid Data Loader Implementation in C#
1259,csharp,hard,1,0.0,0,0,0,Recipe Filtering System (C# Implementation)
1260,csharp,hard,0,-0.6,0,1,5,"You are tasked with implementing an order processing system for an online store in C#. The system should be able to process individual order items with validation checks for stock availability, calculate the total price, and return appropriate status messages. The solution must include a class that handles order processing and an inner class to hold the processing results."
1261,csharp,hard,0,-3.4,0,1,12,News Publishing System
1262,csharp,easy,1,-2.0,0,0,5,Book Inventory Management System in C#
1263,csharp,hard,1,-1.8,0,1,8,Generic Expression Cache Implementation in C#
1264,csharp,hard,0,-2.4,0,0,6,Programming Problem: Answer Management System (C# Implementation)
1265,csharp,medium,1,-3.6,0,0,9,Library Management System in C#
1266,csharp,easy,1,-2.6,0,1,10,You are tasked with implementing an authentication configuration manager system in C# that handles configuration values for an authentication service. The system should:
1267,csharp,hard,0,0.6,0,1,2,Directory Configuration Processor (C# Implementation)
1268,csharp,easy,0,0.0,0,0,0,Curriculum Management System
1269,csharp,medium,0,2.6,0,5,11,Enhanced Media Type Converter Problem in C#
1270,csharp,easy,0,-4.0,0,0,10,Enhanced Closeable Resource Management in C#
1271,csharp,hard,0,-2.0,0,0,5,Article Statistics Processor (C# Implementation)
1272,csharp,medium,0,1.0,0,3,8,Pagination Processor Implementation in C#
1273,csharp,hard,0,2.0,0,2,2,Project Budget Analysis System in C#
1274,csharp,easy,1,-1.8,0,1,8,Console Command Processor in C#
1275,csharp,easy,1,-0.2,0,1,4,Enhanced Error Response System in C#
1276,csharp,hard,1,-0.4,0,0,1,Application Configuration Manager System (C# Implementation)
1277,csharp,hard,1,-0.2,0,1,4,Vehicle Maintenance Record Analyzer
1278,csharp,hard,1,-1.6,0,2,11,PostgreSQL Plugin Validator (C# Implementation)
1279,csharp,hard,0,-3.6,0,2,16,User Registration Validation System
