index,language,difficulty,success,docs_score,question_chars,headings,code_blocks,example_markers,has_constraints,has_notes,title
1069,shell,easy,1,27.07,1665,0,5,2,1,1,**Shell Script Problem: Implementing a Tail Function**
1070,shell,hard,0,25.87,2080,0,6,2,1,0,**Git Branch Management Script**
1071,shell,hard,0,26.84,2421,5,1,2,1,1,Test case 1: 'main branch'
1072,shell,medium,1,20.03,1938,2,1,2,1,0,Test case 1: Simple substitution (always applies)
1073,shell,hard,0,26.1,1981,9,1,2,1,0,Assume the following directory structure:
1074,shell,hard,0,24.68,2028,4,1,2,1,1,"Expected output: ""neat/no-mult/connection/he/listen-sctptcp/default_he_delay/memory/startconnection/memory_all_application/server"""
1075,shell,easy,1,22.12,1870,3,1,2,1,1,Create test files
1076,shell,hard,0,26.23,1636,8,1,2,1,1,Test case 1: Simple case with 3 IDs
1077,shell,hard,0,28.13,2237,0,6,3,1,0,**Programming Problem: Amateur Radio Callsign Lookup**
1078,shell,hard,0,17.23,1636,0,1,2,1,1,**Problem: Git Version String Formatter**
1079,shell,easy,1,14.86,1415,3,0,2,0,0,Test 1: Checking installation status (should fail)
1080,shell,medium,1,33.94,2184,0,4,6,1,1,**Problem: Version Control System Build Script**
1081,shell,medium,0,33.49,2513,5,3,3,1,0,Test 1: Export operation (default user)
1082,shell,easy,1,33.88,3046,7,3,2,1,0,Create temporary test files
1083,shell,easy,1,31.68,2026,6,1,4,1,1,Create test directories and files
1084,shell,hard,1,29.88,1786,2,2,5,1,1,Example 1: Valid transport node ID
1085,shell,hard,0,19.95,1352,0,1,4,1,1,**Weather Information Lookup**
1086,shell,hard,0,32.11,1985,6,1,5,1,0,Example 1: Basic branch selection
1087,shell,hard,0,27.9,2161,8,1,2,1,1,Requirements:
1088,shell,hard,0,22.86,1838,3,1,2,1,1,Test case 1: v1.0 to v1.1
1089,shell,hard,0,17.56,1595,0,1,2,1,1,**Problem: Git Repository URL Converter**
1090,shell,hard,1,25.99,2213,0,4,1,1,1,**Problem: Docker Build Simulator**
1091,shell,medium,1,30.3,3660,12,1,2,1,1,Test Case 1
1092,shell,medium,1,34.29,2394,0,4,6,1,1,**Shell Scripting Problem: Simulate AUR Package Installation**
1093,shell,medium,0,25.11,2107,0,7,2,1,0,**Problem: Count Repository Committers**
1094,shell,easy,0,28.34,2426,0,6,2,1,1,**File Copy Simulation**
1095,shell,hard,0,20.02,1751,2,1,2,1,1,Output: Executing: 'ls' '-l' '--sort=size' '-a'
1096,shell,medium,1,18.38,1908,0,2,2,1,0,**Problem: Git Version String Parser**
1097,shell,medium,1,28.89,1557,7,1,4,1,1,Example 1
1098,shell,hard,1,23.07,1961,3,1,2,1,1,"Output: ""Incoming Size: 1.2 KB, Outgoing Size: 640.0 B"""
1099,shell,hard,0,27.69,2035,2,1,6,1,1,Test Case 1: Valid file pair
1100,shell,hard,0,15.89,1316,0,1,2,1,1,**Shell Script Testing Function**
1101,shell,hard,1,27.62,2890,4,2,2,1,0,When Git repo has tag v1.2.3 and commit abc1234
1102,shell,hard,0,20.1,1980,0,2,2,1,0,**Problem: Automated Pull Request Handling**
1103,shell,hard,0,19.89,1555,0,1,3,1,1,**Shell Script Performance Calculator**
1104,shell,hard,0,24.27,1484,3,1,3,1,1,Requirements
1105,shell,hard,0,24.5,1500,11,1,2,1,0,Test case for gcc-9.3
1106,shell,hard,0,26.28,2089,2,3,2,1,0,Test Case 1: Basic build
1107,shell,hard,0,22.62,1750,3,2,2,1,0,Tag exists
1108,shell,hard,0,27.51,1928,7,1,2,1,1,Test case 1: Files exist - no build should occur
1109,shell,hard,1,28.87,2144,4,1,4,1,1,Create test files
1110,shell,hard,0,33.55,1952,7,3,2,1,1,output.txt should contain:
1111,shell,hard,1,26.71,2348,6,1,2,1,0,Requirements:
1112,shell,hard,1,21.34,1824,2,1,2,1,1,Test Case 1: Debug build
1113,shell,medium,1,41.0,3420,8,7,3,1,1,Create temporary test files
1114,shell,medium,1,39.19,2332,7,4,3,1,1,Create test directories and files
1115,shell,medium,1,22.58,1967,0,1,4,1,1,**Problem: Matrix Transposition in Shell Script**
1116,shell,hard,1,22.08,2268,2,1,2,1,1,Test basic file creation
1117,shell,easy,1,19.82,1510,0,1,3,1,1,**Shell Script Function: Project Management Command Handler**
1118,shell,medium,0,23.51,2224,0,3,2,1,0,**Shell Script Problem: PDF File Finder**
1119,shell,hard,0,22.17,2022,2,1,3,1,0,Test Case 1: Stop existing instance
1120,shell,hard,1,15.35,1827,0,0,2,1,1,Language Specification: Implement your solution in a shell script as a function named `perform_backup`. Your solution must pass all the provided test cases.
1121,shell,hard,0,28.15,2308,0,6,2,1,1,**Shell Scripting Problem: Mock OpenStack Entity Deletion**
1122,shell,hard,1,31.8,5045,12,2,2,1,0,Requirements:
1123,shell,hard,0,28.57,1965,4,1,4,1,1,Single BAM file with output
1124,shell,easy,1,32.34,2601,3,2,5,1,1,Example 1: Check for 'ls' (should return 'ls' if found)
1125,shell,hard,0,19.73,1761,2,1,2,1,0,Test case 1: Successful compilation
1126,shell,medium,1,23.34,2062,0,2,3,1,1,**Shell Script Problem: Command Sanitization**
1127,shell,hard,0,21.04,1707,4,1,2,1,0,Test case 1: Building a shared library
1128,shell,hard,1,17.87,1844,0,2,2,1,0,**Problem: Convert Geocaching Codes to Numeric IDs**
1129,shell,easy,1,25.23,1340,3,1,4,1,1,Requirements:
1130,shell,hard,0,33.25,1770,4,2,5,1,1,Create test directories and files
1131,shell,medium,1,25.5,2219,3,1,3,1,1,Test case 1: Basic certificate generation
1132,shell,hard,1,31.62,1995,8,1,4,1,1,Create a temporary file for testing
1133,csharp,easy,1,31.29,2995,8,3,0,1,1,Customer Management System Implementation in C#
1134,shell,hard,0,30.51,1923,7,2,2,1,1,Default 12-character password with all chars
1135,csharp,medium,1,44.46,3095,9,7,5,1,1,Sand Clock Pattern Generator (C# Version)
1136,csharp,easy,1,32.94,3383,9,2,2,1,1,Ugly Numbers Generator
1137,csharp,easy,0,39.3,4396,7,2,7,1,1,HTTP Request Parser Implementation in C#
1138,csharp,medium,1,34.98,2807,8,1,5,1,1,User Authentication System
1139,csharp,hard,1,39.01,3428,8,5,2,1,1,MV Data Processing System
1140,csharp,hard,0,23.15,1708,8,1,0,1,1,User Information Validation System (C# Version)
1141,csharp,hard,0,29.59,3173,8,1,2,1,1,Thread-Safe Singleton Person Class Implementation in C#
1142,csharp,medium,1,33.3,3906,7,2,2,1,1,Dynamic View Composition System (C# Implementation)
1143,csharp,medium,1,45.3,4165,8,6,7,1,1,Internationalization Utility Class Implementation in C#
1144,csharp,hard,0,22.62,3192,13,0,0,1,1,Elastic Load Balancer (ELB) Configuration System (C# Implementation)
1145,csharp,medium,0,32.3,4247,10,1,3,1,1,Concurrent Port Communication System in C#
1146,csharp,easy,1,33.12,3493,9,2,2,1,1,Cryptocurrency Balance Simulator (C# Implementation)
1147,csharp,medium,1,43.3,4261,10,4,4,1,1,String and Path Manipulation Utilities in C#
1148,csharp,medium,1,37.3,4276,7,2,4,1,1,Pathfinding in a Grid (C# Implementation)
1149,csharp,easy,1,11.1,2582,0,0,0,1,0,Binary Tree Analysis (C# Implementation)
1150,csharp,hard,1,29.95,2487,6,2,2,1,0,Animal Hierarchy Polymorphism Problem in C#
1151,csharp,medium,1,37.3,4343,7,2,4,1,1,Problem: Maximal Rectangle Analysis in Binary Matrix
1152,csharp,hard,0,39.3,3720,9,2,6,1,1,CSV Data Analysis Problem in C#
1153,csharp,hard,1,33.3,3725,7,2,2,1,1,XML Namespace Validation Problem in C#
1154,csharp,hard,1,34.42,3374,13,1,9,1,0,Memory Leak Monitoring System in C#
1155,csharp,easy,1,37.8,3733,7,2,6,1,0,String Pattern Extractor Problem (C# Version)
1156,csharp,medium,1,12.35,2429,0,0,0,1,1,Advanced Movement System for Game Characters in C#
1157,csharp,medium,0,42.7,3238,8,4,4,1,1,Pathfinding with Enhanced A* Algorithm in C#
1158,csharp,hard,0,14.02,2532,0,1,0,1,0,"Implement a class in C# that evaluates the effectiveness of a document retrieval system by computing standard information retrieval metrics. The system should calculate precision, recall, F1 score, Mean Average Precision (MAP), and Normalized Discounted Cumulative Gain (NDCG) at a specified cutoff point."
1159,csharp,hard,1,30.3,3834,8,1,2,1,1,Menu Item Management System
1160,csharp,hard,1,33.64,2906,13,3,2,1,0,Codec Management System
1161,csharp,medium,0,37.8,4118,9,2,5,1,0,Error Response Generator Problem (C# Version)
1162,csharp,hard,1,31.57,3164,8,1,3,1,1,Naive Bayes Text Classifier Implementation in C#
1163,csharp,hard,1,37.68,3527,11,6,2,1,0,RPG Character Equipment System (C# Implementation)
1164,csharp,easy,1,25.97,2803,5,1,2,1,0,Localized Text Handler Implementation in C#
1165,csharp,hard,1,14.88,2148,0,1,0,1,1,Oracle Tablespace Properties Validator
1166,csharp,hard,0,29.85,3332,10,1,2,1,1,Android Activity Lifecycle Simulator (C# Version)
1167,csharp,easy,1,34.62,2593,9,1,6,1,1,Programming Problem: Number Sequence Generators (C# Implementation)
1168,csharp,easy,1,31.76,2675,7,2,2,1,1,Advanced Regular Expression Matching in C#
1169,csharp,hard,1,43.3,4512,10,4,4,1,1,Role Management System Implementation in C#
1170,csharp,hard,0,32.11,2586,7,7,0,1,0,Couchbase Connection Manager Implementation in C#
1171,csharp,hard,0,29.35,3031,8,1,2,1,1,Game of Life Pattern Application
1172,csharp,hard,0,2.23,620,0,0,0,0,0,"Implement an enhanced authentication and authorization validator for a web application in C#. The system should validate user access requests through multiple security checks and return appropriate results including validation status, redirect paths, and messages."
1173,csharp,hard,0,20.16,1718,6,0,0,1,1,Game Strategy Analyzer Problem (C# Implementation)
1174,csharp,easy,1,30.13,3499,9,1,2,1,1,Advanced Date String Parser in C#
1175,csharp,hard,1,20.62,1994,6,0,0,1,1,MRT Status Transition Validator (C# Implementation)
1176,csharp,easy,1,36.25,3569,7,1,8,1,1,AES Encryption/Decryption Utility in C#
1177,csharp,medium,1,33.21,3546,12,2,2,1,1,Grid Object Loader System (C# Version)
1178,csharp,easy,1,22.17,2921,8,0,0,1,1,Enhanced Tour Reservation System (C# Implementation)
1179,csharp,hard,1,31.39,2455,7,2,2,1,1,Date Analysis Utility (C# Version)
1180,csharp,hard,1,30.22,3551,8,1,2,1,1,Programming Problem: Enhanced Strategy Parameters Calculator in C#
1181,csharp,hard,0,43.94,3023,10,5,6,1,1,Problem: Frequent Elements Analyzer
1182,csharp,hard,0,9.95,1892,0,0,0,1,0,"Create a C# class called `ProgramTerminator` that handles graceful program termination with detailed logging capabilities. The class should allow specifying an exit status code, a termination message, and additional context information that will be logged when the program terminates."
1183,csharp,easy,1,33.03,3437,7,2,2,1,1,Parallel Fibonacci Calculator with Memoization in C#
1184,csharp,hard,0,22.61,2285,6,1,0,1,0,HBase Table Operations Simulator (C# Implementation)
1185,csharp,hard,1,34.7,2640,7,3,2,1,1,Resource Management System with Singleton Pattern (C# Implementation)
1186,csharp,hard,1,27.89,2753,6,0,3,1,1,Customer Management System in C#
1187,csharp,easy,1,23.3,3855,5,1,0,1,0,Voice Channel Manager Implementation in C#
1188,csharp,hard,1,29.68,3225,6,1,2,1,1,User Authentication System (C# Implementation)
1189,csharp,easy,1,30.3,3804,9,1,2,1,1,File Path Management System (C# Implementation)
1190,csharp,easy,1,34.18,2926,14,4,0,1,1,Priority-Based Workflow Event Queue System in C#
1191,csharp,easy,1,31.8,4855,8,2,2,1,0,Game Board Statistics Analyzer (C# Implementation)
1192,csharp,medium,1,27.65,2609,8,2,0,1,1,Binary Search Tree Recovery Problem (C# Version)
1193,csharp,easy,1,30.16,2619,6,2,2,1,0,IP Address Validator and Processor (C# Version)
1194,csharp,medium,1,37.3,4415,7,2,4,1,1,String Comparison from the End (C# Version)
1195,csharp,easy,1,32.3,4183,11,1,3,1,1,Enhanced Exception Handling System in C#
1196,csharp,hard,1,43.3,4254,11,5,4,1,1,Dijkstra's Shortest Path Algorithm Implementation in C#
1197,csharp,easy,1,29.14,2903,7,1,2,1,1,Command Line Argument Processor (C# Version)
1198,csharp,medium,0,18.79,1795,10,0,0,1,0,Animal Shelter Management System (C# Implementation)
1199,csharp,hard,1,29.0,2822,6,1,2,1,1,Doctor Management System in C#
1200,csharp,hard,0,32.95,3089,11,5,0,1,0,User Management System in C#
1201,csharp,easy,1,38.27,2979,10,4,2,1,1,Edit Distance Calculator Problem (C# Version)
1202,csharp,easy,1,37.06,3455,9,2,4,1,1,Screen Navigation Manager Implementation in C#
1203,csharp,hard,0,29.61,3187,9,1,2,1,1,Enhanced Resource Manager Implementation in C#
1204,csharp,hard,1,42.3,3726,9,3,6,1,1,Thread Execution with Timeout Handling in C#
1205,csharp,medium,1,26.18,2929,5,1,2,1,0,Cinema Ticket Pricing System (C# Implementation)
1206,csharp,medium,1,28.48,3407,8,1,2,1,0,Job Queue Management System in C#
1207,csharp,medium,1,37.54,3143,9,3,3,1,1,News Feed Pagination and Filtering System (C# Version)
1208,csharp,easy,1,35.4,3058,7,1,6,1,1,HTML Content Analyzer (C# Version)
1209,csharp,hard,1,23.66,3219,0,0,8,1,1,"Implement the PageRank algorithm in C# to calculate the importance of nodes in a directed graph. The PageRank algorithm is used by search engines to rank web pages in their search results, where pages are represented as nodes and hyperlinks as directed edges in a graph."
1210,csharp,hard,1,36.6,2878,10,7,2,1,0,Game Scoring System Implementation in C#
1211,csharp,easy,1,29.27,2979,9,1,2,1,1,User Authentication and Permission Management System in C#
1212,csharp,medium,1,37.99,3417,12,3,3,1,1,Number Validation Problem (C# Version)
1213,csharp,hard,0,20.73,2060,7,0,0,1,1,Bicycle Management System (C# Implementation)
1214,csharp,medium,1,24.8,2701,7,1,0,1,1,Date Information Processor (C# Version)
1215,csharp,medium,1,29.9,3358,8,1,2,1,1,Rule Configuration Management System (C# Implementation)
1216,csharp,easy,1,12.1,2277,0,0,0,1,1,"Implement an enhanced singly linked list data structure in C# that supports various operations including adding elements to the front and back, removing elements from both ends, removing specific values, reversing the list, and accessing elements by index. The implementation should be efficient and handle edge cases appropriately."
1217,csharp,easy,1,35.33,3018,9,3,2,1,1,Employee Data Processing System (C# Implementation)
1218,csharp,easy,0,22.28,2990,7,0,0,1,1,Graph Analysis Problem in C#
1219,csharp,hard,1,40.29,2995,10,8,3,1,1,Work Queue Management System in C#
1220,csharp,hard,0,19.96,1596,8,0,0,1,1,User Data Processing System in C#
1221,csharp,hard,0,19.12,1989,8,0,0,1,0,Property Management System with Audit Logging (C# Implementation)
1222,csharp,hard,0,31.7,2339,8,4,0,1,0,Advanced Tile System for Game Development (C# Implementation)
1223,csharp,medium,1,44.93,3378,10,4,6,1,1,C# Programming Problem: Data Validation with Custom Exceptions
1224,csharp,hard,0,38.3,2999,8,2,5,1,1,User Registration Validation System in C#
1225,csharp,easy,1,33.23,3560,8,2,2,1,1,Device Orientation Calculator (C# Implementation)
1226,csharp,medium,1,39.3,3745,10,4,2,1,1,Enhanced ID Value Container Problem in C#
1227,csharp,hard,1,37.68,2627,7,4,2,1,1,Integer to English Words Conversion in C#
1228,csharp,easy,1,38.12,2894,7,2,6,1,1,Problem: Minimizing Array Amplitude After Limited Changes
1229,csharp,hard,0,20.83,2120,10,0,0,1,1,Employee Attendance Tracking System (C# Implementation)
1230,csharp,easy,1,14.05,2552,0,1,0,1,0,Implement a C# class that handles HTTP content negotiation based on the Accept header and available content types. The class should determine the best matching content type according to the quality factors (q-values) specified in the Accept header.
1231,csharp,easy,1,30.93,1875,7,5,0,1,0,Enhanced Thread-Safe Blocking Queue Implementation in C#
1232,csharp,medium,1,36.27,2984,8,2,4,1,1,Advanced String Calculator Problem in C#
1233,csharp,hard,0,40.59,3177,10,6,3,1,1,User Validation System
1234,csharp,hard,0,39.3,3001,7,3,4,1,1,Phone Number Geographic Location Analyzer (C# Version)
1235,csharp,easy,1,39.19,3533,10,2,5,1,1,Flight Control System - Landing Safety Analyzer
1236,csharp,medium,1,36.81,3005,6,2,9,1,0,Performance Metrics Analyzer
1237,csharp,hard,1,21.92,2772,10,0,0,1,1,Flower Store Inventory System in C#
1238,csharp,easy,1,37.82,2710,9,4,2,1,1,Item Recommendation System
1239,csharp,medium,1,34.98,2806,8,1,5,1,1,Device Information Validator (C# Version)
1240,csharp,medium,1,32.13,2901,8,2,2,1,1,CPF Validator Problem (C# Version)
1241,csharp,easy,1,21.87,2744,6,0,0,1,1,Distributed Configuration Store Implementation in C#
1242,csharp,hard,1,10.75,2369,0,0,0,1,0,"You are tasked with implementing an order payment processing system for an e-commerce platform in C#. The system needs to process a list of confirmed orders, apply discounts and taxes, and generate a detailed report of the processing results. The system should:"
1243,csharp,easy,1,29.58,3168,8,1,2,1,1,Enhanced Grade Book Management System in C#
1244,csharp,easy,1,33.3,3695,7,2,2,1,1,Enhanced Moving Average Calculator (C# Implementation)
1245,csharp,hard,1,39.85,3330,12,3,4,1,1,User Management System with Caching in C#
1246,csharp,hard,1,21.8,2699,9,0,0,1,1,Query Processor Implementation in C#
1247,csharp,easy,1,32.3,3619,9,1,3,1,1,Network Traffic Analysis System (C# Implementation)
1248,csharp,easy,1,33.28,3589,8,2,2,1,1,Advanced XML Processing Utility in C#
1249,csharp,hard,1,38.18,2928,8,2,6,1,1,String Data Processing Problem in C#
1250,csharp,medium,1,33.15,3211,8,2,3,1,0,Stack State Capture and Reconstruction Problem in C#
1251,csharp,hard,0,20.96,2197,8,0,0,1,1,Help System Management Implementation in C#
1252,csharp,medium,1,35.3,3993,7,2,3,1,1,Enhanced Transfer Query Service with Retry Mechanism (C# Implementation)
1253,csharp,hard,1,43.3,3962,11,4,4,1,1,Authentication Callback Handler Implementation in C#
1254,csharp,hard,1,31.14,3202,8,2,2,1,0,System Report Order Management System in C#
1255,csharp,hard,0,29.58,3169,10,1,2,1,1,Employee Financial Analysis System (C# Implementation)
1256,csharp,easy,1,26.51,2524,8,1,1,1,1,Enhanced Template String Resolver (C# Version)
1257,csharp,hard,1,38.31,3006,9,6,2,1,1,Maze Pathfinder Problem in C#
1258,csharp,medium,1,40.22,3552,9,3,4,1,1,Asynchronous Grid Data Loader Implementation in C#
1259,csharp,hard,1,38.16,3157,9,4,2,1,1,Recipe Filtering System (C# Implementation)
1260,csharp,hard,0,1.04,623,0,0,0,0,0,"You are tasked with implementing an order processing system for an online store in C#. The system should be able to process individual order items with validation checks for stock availability, calculate the total price, and return appropriate status messages. The solution must include a class that handles order processing and an inner class to hold the processing results."
1261,csharp,hard,0,29.33,2718,9,3,0,1,0,News Publishing System
1262,csharp,easy,1,29.3,4070,8,2,0,1,1,Book Inventory Management System in C#
1263,csharp,hard,1,33.3,4201,7,2,2,1,1,Generic Expression Cache Implementation in C#
1264,csharp,hard,0,16.51,1323,5,0,0,1,0,Programming Problem: Answer Management System (C# Implementation)
1265,csharp,medium,1,35.17,3525,8,4,0,1,1,Library Management System in C#
1266,csharp,easy,1,15.7,2637,0,1,0,1,1,You are tasked with implementing an authentication configuration manager system in C# that handles configuration values for an authentication service. The system should:
